product_url,product_name,chest_size,back_length,category,price,breadcumb_categories,image_urls,available_sizes,size_sense,coordinated_products,description_title,general_description,description_items,rating,number_of_reviews,recommended_rate,sense_of_fitting,appropriation_of_length,quality_of_material,comfort,user_reviews,kws
https://shop.adidas.jp/products/IX6438,ベッケンバウアー トラックジャケット BEAUTY & YOUTH,3XS=110cm >> 2XS=114cm >> XS=118cm >> S=120cm >> M=126cm >> L=129cm >> XL=135cm >> 2XL=141cm >> 3XL=148cm,3XS=66.8cm >> 2XS=67.4cm >> XS=68cm >> S=69.5cm >> M=72cm >> L=73cm >> XL=74cm >> 2XL=75.7cm >> 3XL=77.4cm,オリジナルス,"13,200",ユニセックス >> ウェア・服 >> アウター >> ジャケット >> オリジナルス >> ベッケンバウアー >> ベッケンバウアー トラックジャケット BEAUTY & YOUTH,"['https://shop.adidas.jp/photo/IK/IK9149/s-IK9149-3d_torso-front_center_view-QduYuccoiL.jpg', 'https://shop.adidas.jp/photo/IX/IX6434/s-IX6434-3d_torso-front_center_view-FL3Zc6eudl.jpg', 'https://shop.adidas.jp/photo/IX/IX6436/s-IX6436-3d_torso-front_center_view-95EX5izN7r.jpg', 'https://shop.adidas.jp/photo/IX/IX6437/s-IX6437-3d_torso-front_center_view-ZnRFTSrlJC.jpg', 'https://shop.adidas.jp/photo/IX/IX6438/s-IX6438-3d_torso-front_center_view-UV4Pc7SMx1.jpg', 'https://shop.adidas.jp/photo/IZ/IZ4922/s-IZ4922-3d_torso-front_center_view-qfyXpinguU.jpg', 'https://shop.adidas.jp/photo/IZ/IZ4923/s-IZ4923-3d_torso-front_center_view-BO8m4amPVk.jpg', 'https://shop.adidas.jp/photo/IZ/IZ4924/s-IZ4924-3d_torso-front_center_view-A1Zes7Wq4F.jpg']",M >> L >> XL >> 2XL >> 3XL,小さめ >> 適切 >> 大きめ,"name=スタンスミスADV / Stan SmithADV ; price=13,200 ; number=GX9753 ; image_url=/photo/GX/GX9753/s-GX9753-standard-side_lateral_view.jpg ; product_url=https://shop.adidas.jp/products/GX9753 >> name=CAMPUS 80S BY ; price=15,400 ; number=IH3658 ; image_url=/photo/IH/IH3658/s-IH3658-standard-side_lateral_view-pB1AHHfqRY.jpg ; product_url=https://shop.adidas.jp/products/IH3658 >> name=ベッケンバウアー トラックパンツ BEAUTY & YOUTH ; price=11,000 ; number=IX6441 ; image_url=/photo/IX/IX6441/s-IX6441-on_model-standard_unisex_pair_shot-w4UroSVExz.jpg ; product_url=https://shop.adidas.jp/products/IX6441",リサイクル素材を一部使用した、アーカイブ風トラックジャケット。,真のクラシックアイテムであるこのアディダス トラックジャケットを身に纏おう。立ち襟、フルジップ、トリコット素材の、アイコニックなトラックスーツらしいスタイル。クラシックなフィット感の快適さを考えた設計。袖にスリーストライプスを、胸にトレフォイルをそれぞれ配したスポーティーなデザイン。仕立てには、様々なサイズ、ジェンダー、体型を考慮したオールジェンダー設計を可能にするシステム、UNITEFITを採用している。プラスチックゴミ ゼロを目指すアディダスの取り組みの一つをカタチにした、リサイクル素材を70%以上使用したアイテム。,レギュラーフィット >> ダブルフルジップの前開き / スタンドカラー >> ポリエステル100％（トリコット） >> 両サイドにジップポケット >> リブ仕上げの袖口と裾 >> 商品番号：IX6438 >> 色：プリラブドインク/ワンダーホワイト >> 生産国：Cambodia,4.6,60,95%,3.8 / 5,3.7 / 5,4.3 / 5,4.6 / 5,"date=2024年4月8日 ; rating=5 / 5 ; title=過去最高傑作（試着必須） ; description= 175cm53kg【Sサイズ】今までもadidasのジャージは買ってきたが、これは最高傑作だと思う。着心地の良さと何よりはシルエットが綺麗。良すぎて色違いで二着買いました。ただサイズ選びが難しい。自分の身長でSでゆるくきられる。他でオーバーサイズで着ようとすると身幅がデカすぎたり、着丈が長すぎたりとちょうどいいゆるさにならないが、これは元からオーバーシルエットに作ってくれてあるぶん本当にちょうどいいゆるさ。ただ試着してみないとサイズ感は全くわからないと思うのが難点‥。購入を考えてる人は実店舗かもしくは一度返品する覚悟でサイズ選びをした方がいい。定期的に異なるカラーを出してくれたら毎回購入する。
（非表示） ; reviewer_id=rudo16  >> date=2023年11月3日 ; rating=5 / 5 ; title=デザイン&機能性が ; description= デザイン共に機能性が最高です。着心地もgood。162センチで骨格大きめ女子ですが、Ｍサイズでもルーズに着こなせます。
 ; reviewer_id=pussan  >> date=2024年3月1日 ; rating=5 / 5 ; title=動きやすい ; description= 長年SSTを愛用しています。初めてSST以外のジャージを購入致しましたが、このジャージ着やすくて動きやすいです！生地が薄めなので着用していて圧迫感がなく、特に3本線が独立の縫製ではないので腕がものすごく動かしやすいです。胸囲115cmです、SSTを購入する際はいつも4XLか5XLなのですが今回はXLを購入させて頂きました！まだ身幅に余裕がありゆったり着れます。
 ; reviewer_id=poipoi38  >> date=2024年4月24日 ; rating=4 / 5 ; title=定番のトラックジャケットを今っぽくアップデート ; description= SNIDEL別注のアンビエントスカイのMサイズを購入。水色がきれいな色合いです。adidas定番のトラックジャケットを今っぽくオーバーサイズにアップデート。とろみ素材も相まってダボっと着こなせてかわいいです。生地がうすいので、ジャストよりもオーバーサイズで着るのをおすすめします。軽くて着心地も良きです。ただ、しっかりしたジャージをイメージされている方はクラシックス ベッケンバウアー トラックトップかクラシックス ファイヤーバード トラックトップの方が良いかもです。
（非表示） ; reviewer_id=24M0424  >> date=2023年4月28日 ; rating=5 / 5 ; title=カラーがとても気に入ってます！ ; description= 178cm痩せ型で3Lですが、今時な感じでルーズに着用出来ていまの時期ヘビロテしてます。少しチャックがしづらいです。元からなのか分かりませんが、、。
 ; reviewer_id=akkun  >> date=2024年4月18日 ; rating=5 / 5 ; title=春～初夏、朝晩の冷え込む羽織りに ; description= 172cm、60kg、細身でLを購入ルーズに着用してます。発色の良いグリーンにダークなインディゴのラインが映えますね！ファスナーが若干華奢な印象を受けますが、大きな問題はないです。春から初夏にかけて、肌寒い日や朝晩に羽織りたいと思います。
 ; reviewer_id=Banagher  >> date=2023年10月8日 ; rating=5 / 5 ; title=色合い ; description= サイズ感は少し大きめで、大柄な私にはありがたいです。最高にカッコイイ色合いとシルエットです。是非お薦めしたいです。
 ; reviewer_id=goemon  >> date=2024年4月28日 ; rating=5 / 5 ; title=どんなファションにも会うのでヘビロテ出来てカッコ良い ; description= アディダスは何時も機能優先でウエアーを選びますが、この商品はストリートにも良くマッチして可愛いです。サイズがかなり大きいですが小さいサイズを購入してゴルフなどにも使えます。
 ; reviewer_id=Par72  >> date=2023年10月30日 ; rating=5 / 5 ; title=めちゃくちゃいい ; description= サイズ感、素材感、色味全てが今の気分に合う。スラックス、デニム、カーゴ何にでも合わせられる。セットアップで買うのもおすすめ
 ; reviewer_id=keeebn01245  >> date=2024年4月22日 ; rating=5 / 5 ; title=色がかわいい！ ; description= 身長158cm 47kmで2XSを購入、前回ベージュを購入したときサイズが無くMを購入して大失敗でした！普段のベッケンバウアーよりすごく大きめな作りです。2XSでも着た感じLサイズといった感じです。 色がかわいく春っぽくてデニムに合わせたく購入しました！かわいくて気に入ってます
 ; reviewer_id=na72 ",ウェア・服 >> アウター >> ジャケット >> ジャージ >> オリジナルス >> ベッケンバウアー >> リサイクル素材一部使用 >> HBN85
https://shop.adidas.jp/products/IR9893,アディカラー クラシックス ファイヤーバード トラックトップ（ジャージ）,XS=126cm >> S=132cm >> M=139cm >> L=66cm >> XL=67cm >> 2XL=68cm >> 3XL=68cm >> 111cm=69cm >> 114cm=71cm >> 119cm=72cm >> 121cm=63cm,XS=63cm >> S=63cm >> M=63cm >> L=63cm >> XL=63cm >> 2XL=63cm >> 3XL=19cm >> 111cm=19cm >> 114cm=20cm >> 119cm=20cm >> 121cm=20cm,オリジナルス,"6,270",メンズ >> ウェア・服 >> トップス >> ジャージ >> オリジナルス >> ファイヤーバード >> アディカラー クラシック >> アディカラー クラシックス ファイヤーバード トラックトップ（ジャージ）,"['https://shop.adidas.jp/photo/IJ/IJ7058/s-IJ7058-on_model-standard_view-lnsKGIkPRt.jpg', 'https://shop.adidas.jp/photo/IJ/IJ7059/s-IJ7059-on_model-standard_view-6QjjZppUhr.jpg', 'https://shop.adidas.jp/photo/IN/IN4682/s-IN4682-on_model-standard_view-yuuRFj8yUL.jpg', 'https://shop.adidas.jp/photo/IR/IR9893/s-IR9893-on_model-standard_view-HqVy52vhaE.jpg', 'https://shop.adidas.jp/photo/IR/IR9902/s-IR9902-on_model-standard_view-enwoHeLb2D.jpg', 'https://shop.adidas.jp/photo/IU/IU0762/s-IU0762-on_model-standard_view-vAR87Q9Hyw.jpg']",S >> M >> L >> XL >> 2XL >> 3XL,小さめ >> 適切 >> 大きめ,"name=アディカラー クラシックス バック+フロント トレフォイル ボクシーTシャツ ; price=6,270 ; number=IM4513 ; image_url=/photo/IM/IM4513/s-IM4513-on_model-standard_view-yhKGF3ycUc.jpg ; product_url=https://shop.adidas.jp/products/IM4513 >> name=アディカラー ウーブン ファイヤーバードトラックパンツ（ジャージ） ; price=12,100 ; number=IT2501 ; image_url=/photo/IT/IT2501/s-IT2501-73-yPj4CJIhxl.jpg ; product_url=https://shop.adidas.jp/products/IT2501",リサイクル&再生可能素材を組み合わせた、トラックトップ。,クラシックなトラックトップが、アディカラーコレクションに。ワードローブに欠かせない、お馴染みのアイコニックなファイヤーバードが、今季はモダンなカッティングと新鮮な色使いで登場。胸にトレフォイルロゴ刺しゅう、袖にスリーストライプスをあしらった、アディダスのDNAを受け継ぐデザイン。エッジーで堂々としたオーラを漂わせるスタンドカラーを立てて、颯爽と出かけよう。大切な小物をしまえるジップポケットと、手首に気持ち良くフィットするリブカフが付いている。どのカラーを選ぶ？　カーボンフットプリントを認識する： 製品のカーボンフットプリントの算定方法はライフサイクルの全ステージを考慮しており、アディダスのプロトタイプのサイズに基づいています。原料抽出から、加工、生産と製品組立、包装、輸送、使用、製品寿命に至るまでのカーボンフットプリント（CO2e）を算定しました。これは国際規格「ISO 14067」に基づいています。製品カーボンフットプリント総量の内訳とその算定方法を確認するには、下記のリンクをコピーしてお使いのブラウザで検索してください。https://www.adidas.com/go/campaign/carbon-footprint,"ルーズフィット >> フルジップ / スタンドカラー >> ポリエステル100％（トリコット） >> ジップポケット >> リブ仕上げの裾と袖口 >> 商品番号：IR9893 >> 色：ナイトインディゴ >> 生産国：Cambodia,Pakistan",4.4,16,100%,3.2 / 5,3 / 5,4.3 / 5,4.5 / 5,"date=2024年3月21日 ; rating=5 / 5 ; title=気に入ってます ; description= 172cm63kgブルーのMを購入。モデル写真だと水色ですが実物はもっと青です。スタイリング写真の色です。
 ; reviewer_id=onestar1  >> date=2023年9月13日 ; rating=4 / 5 ; title=ちょうどいい ; description= サイズ選択が難しかったけど、今回はイメージ通りで良かった。モデルさんのスリーサイズと着用サイズの記載があると参考にしやすいと思います。
 ; reviewer_id=motchan  >> date=2024年4月25日 ; rating=5 / 5 ; title=これは買うべき！！！！ ; description= 値段が値段だからかなり葛藤したけど、まじで買ってよかった！！！😆 品質もいいから長く使えると思います！迷ってるなら買っちゃお⭐️⭐️
 ; reviewer_id=888a  >> date=2023年8月15日 ; rating=5 / 5 ; title=マルーンを購入 ; description= 秋っぽい色が欲しくて注文させて頂きました。届いた実物は期待どおりで、明るすぎず肌触りも良くてとても気に入っております。
 ; reviewer_id=ib36  >> date=2024年4月22日 ; rating=4 / 5 ; title=色は意外と ; description= 色は意外と蛍光っぽいブルーでした。派手な色がお好きな方は良いかもしれません。抑えめの色を希望している方は驚くと思います。
 ; reviewer_id=krnn  >> date=2024年3月2日 ; rating=5 / 5 ; title=色合いが良い ; description= ダークブルーということですが、イメージしていたよりは明るめの色合いで気に入りました。177cm腕が長めの体形でXLを購入しましたが、袖の長さは余裕があります。
 ; reviewer_id=metaboga  >> date=2024年2月16日 ; rating=4 / 5 ; title=定番のジャージ ; description= 一昨年購入したSSTのトラックジャケットと比較すると、サイズ感はゆったり目で生地は若干薄く感じられる。デザインはとても良い。
 ; reviewer_id=KAZU  >> date=2024年1月22日 ; rating=5 / 5 ; title= ; description= 165センチ52キロの息子へのプレゼントで買いました。ピタッとした感じではなく少しダボっとした感じがいいようで思っていたとおりのようでした。とても気に入っています。
 ; reviewer_id=banbi  >> date=2023年6月30日 ; rating=5 / 5 ; title=普遍の定番スタイル ; description= 普遍の定番スタイルで長く愛用できそうです。当方身長181、体重80キロ、肩幅48cm3XL購入しました。ゆったりめで自分としては最適のサイズ感です。
 ; reviewer_id=jack26  >> date=2024年3月29日 ; rating=4 / 5 ; title=クラシックだからいい ; description= 肌触りが良くて、ザ定番ですけど、デザインは飽きないと思います。絞り部分なども作りは良くて長持ちしそうです。
 ; reviewer_id=RollAnon ",ウェア・服 >> トップス >> ジャージ >> オリジナルス >> ファイヤーバード >> アディカラー >> クラシックス >> アディカラー クラシック >> リサイクル素材と再生可能素材 >> FWE48
https://shop.adidas.jp/products/IX6434,ベッケンバウアー トラックジャケット JS&ED,3XS=110cm >> 2XS=114cm >> XS=118cm >> S=120cm >> M=126cm >> L=129cm >> XL=135cm >> 2XL=141cm >> 3XL=148cm,3XS=66.8cm >> 2XS=67.4cm >> XS=68cm >> S=69.5cm >> M=72cm >> L=73cm >> XL=74cm >> 2XL=75.7cm >> 3XL=77.4cm,オリジナルス,"13,200",ユニセックス >> ウェア・服 >> アウター >> ジャケット >> オリジナルス >> ベッケンバウアー >> ベッケンバウアー トラックジャケット JS&ED,"['https://shop.adidas.jp/photo/IK/IK9149/s-IK9149-3d_torso-front_center_view-QduYuccoiL.jpg', 'https://shop.adidas.jp/photo/IX/IX6434/s-IX6434-3d_torso-front_center_view-FL3Zc6eudl.jpg', 'https://shop.adidas.jp/photo/IX/IX6436/s-IX6436-3d_torso-front_center_view-95EX5izN7r.jpg', 'https://shop.adidas.jp/photo/IX/IX6437/s-IX6437-3d_torso-front_center_view-ZnRFTSrlJC.jpg', 'https://shop.adidas.jp/photo/IX/IX6438/s-IX6438-3d_torso-front_center_view-UV4Pc7SMx1.jpg', 'https://shop.adidas.jp/photo/IZ/IZ4922/s-IZ4922-3d_torso-front_center_view-qfyXpinguU.jpg', 'https://shop.adidas.jp/photo/IZ/IZ4923/s-IZ4923-3d_torso-front_center_view-BO8m4amPVk.jpg', 'https://shop.adidas.jp/photo/IZ/IZ4924/s-IZ4924-3d_torso-front_center_view-A1Zes7Wq4F.jpg']",3XS >> 2XS >> XS >> S >> M >> L >> XL >> 2XL >> 3XL,小さめ >> 適切 >> 大きめ,"name=スタンスミスADV / Stan SmithADV ; price=13,200 ; number=GX9753 ; image_url=/photo/GX/GX9753/s-GX9753-standard-side_lateral_view.jpg ; product_url=https://shop.adidas.jp/products/GX9753 >> name=CAMPUS 80S JS ; price=15,400 ; number=IH0385 ; image_url=/photo/IH/IH0385/s-IH0385-standard-side_lateral_view-Wzj4GhOLAi.jpg ; product_url=https://shop.adidas.jp/products/IH0385 >> name=ベッケンバウアー トラックパンツ JS&ED ; price=11,000 ; number=IX6435 ; image_url=/photo/IX/IX6435/s-IX6435-on_model-standard_unisex_pair_shot-WXDIB3R2Fc.jpg ; product_url=https://shop.adidas.jp/products/IX6435",リサイクル素材を一部使用した、アーカイブ風トラックジャケット。,真のクラシックアイテムであるこのアディダス トラックジャケットを身に纏おう。立ち襟、フルジップ、トリコット素材の、アイコニックなトラックスーツらしいスタイル。クラシックなフィット感の快適さを考えた設計。袖にスリーストライプスを、胸にトレフォイルをそれぞれ配したスポーティーなデザイン。仕立てには、様々なサイズ、ジェンダー、体型を考慮したオールジェンダー設計を可能にするシステム、UNITEFITを採用している。プラスチックゴミ ゼロを目指すアディダスの取り組みの一つをカタチにした、リサイクル素材を70%以上使用したアイテム。,レギュラーフィット >> ダブルフルジップの前開き / スタンドカラー >> ポリエステル100％（トリコット） >> 両サイドにジップポケット >> リブ仕上げの袖口と裾 >> 商品番号：IX6434 >> 色：グレーファイブ/アイアンメタリック >> 生産国：Cambodia,4.6,60,95%,3.8 / 5,3.7 / 5,4.3 / 5,4.6 / 5,"date=2024年4月8日 ; rating=5 / 5 ; title=過去最高傑作（試着必須） ; description= 175cm53kg【Sサイズ】今までもadidasのジャージは買ってきたが、これは最高傑作だと思う。着心地の良さと何よりはシルエットが綺麗。良すぎて色違いで二着買いました。ただサイズ選びが難しい。自分の身長でSでゆるくきられる。他でオーバーサイズで着ようとすると身幅がデカすぎたり、着丈が長すぎたりとちょうどいいゆるさにならないが、これは元からオーバーシルエットに作ってくれてあるぶん本当にちょうどいいゆるさ。ただ試着してみないとサイズ感は全くわからないと思うのが難点‥。購入を考えてる人は実店舗かもしくは一度返品する覚悟でサイズ選びをした方がいい。定期的に異なるカラーを出してくれたら毎回購入する。
（非表示） ; reviewer_id=rudo16  >> date=2023年11月3日 ; rating=5 / 5 ; title=デザイン&機能性が ; description= デザイン共に機能性が最高です。着心地もgood。162センチで骨格大きめ女子ですが、Ｍサイズでもルーズに着こなせます。
 ; reviewer_id=pussan  >> date=2024年3月1日 ; rating=5 / 5 ; title=動きやすい ; description= 長年SSTを愛用しています。初めてSST以外のジャージを購入致しましたが、このジャージ着やすくて動きやすいです！生地が薄めなので着用していて圧迫感がなく、特に3本線が独立の縫製ではないので腕がものすごく動かしやすいです。胸囲115cmです、SSTを購入する際はいつも4XLか5XLなのですが今回はXLを購入させて頂きました！まだ身幅に余裕がありゆったり着れます。
 ; reviewer_id=poipoi38  >> date=2024年4月24日 ; rating=4 / 5 ; title=定番のトラックジャケットを今っぽくアップデート ; description= SNIDEL別注のアンビエントスカイのMサイズを購入。水色がきれいな色合いです。adidas定番のトラックジャケットを今っぽくオーバーサイズにアップデート。とろみ素材も相まってダボっと着こなせてかわいいです。生地がうすいので、ジャストよりもオーバーサイズで着るのをおすすめします。軽くて着心地も良きです。ただ、しっかりしたジャージをイメージされている方はクラシックス ベッケンバウアー トラックトップかクラシックス ファイヤーバード トラックトップの方が良いかもです。
（非表示） ; reviewer_id=24M0424  >> date=2023年4月28日 ; rating=5 / 5 ; title=カラーがとても気に入ってます！ ; description= 178cm痩せ型で3Lですが、今時な感じでルーズに着用出来ていまの時期ヘビロテしてます。少しチャックがしづらいです。元からなのか分かりませんが、、。
 ; reviewer_id=akkun  >> date=2024年4月18日 ; rating=5 / 5 ; title=春～初夏、朝晩の冷え込む羽織りに ; description= 172cm、60kg、細身でLを購入ルーズに着用してます。発色の良いグリーンにダークなインディゴのラインが映えますね！ファスナーが若干華奢な印象を受けますが、大きな問題はないです。春から初夏にかけて、肌寒い日や朝晩に羽織りたいと思います。
 ; reviewer_id=Banagher  >> date=2023年10月8日 ; rating=5 / 5 ; title=色合い ; description= サイズ感は少し大きめで、大柄な私にはありがたいです。最高にカッコイイ色合いとシルエットです。是非お薦めしたいです。
 ; reviewer_id=goemon  >> date=2024年4月28日 ; rating=5 / 5 ; title=どんなファションにも会うのでヘビロテ出来てカッコ良い ; description= アディダスは何時も機能優先でウエアーを選びますが、この商品はストリートにも良くマッチして可愛いです。サイズがかなり大きいですが小さいサイズを購入してゴルフなどにも使えます。
 ; reviewer_id=Par72  >> date=2023年10月30日 ; rating=5 / 5 ; title=めちゃくちゃいい ; description= サイズ感、素材感、色味全てが今の気分に合う。スラックス、デニム、カーゴ何にでも合わせられる。セットアップで買うのもおすすめ
 ; reviewer_id=keeebn01245  >> date=2024年4月22日 ; rating=5 / 5 ; title=色がかわいい！ ; description= 身長158cm 47kmで2XSを購入、前回ベージュを購入したときサイズが無くMを購入して大失敗でした！普段のベッケンバウアーよりすごく大きめな作りです。2XSでも着た感じLサイズといった感じです。 色がかわいく春っぽくてデニムに合わせたく購入しました！かわいくて気に入ってます
 ; reviewer_id=na72 ",ウェア・服 >> アウター >> ジャケット >> ジャージ >> オリジナルス >> ベッケンバウアー >> リサイクル素材一部使用 >> HBN85
https://shop.adidas.jp/products/IM9471,アディカラー クラシックス ファイヤーバード トラックパンツ（ジャージ）,XS=80cm >> S=87cm >> M=94cm >> L=73cm >> XL=73cm >> 2XL=73cm >> 3XL=73cm >> 65cm=73cm >> 68cm=73cm >> 73cm=73cm >> 75cm=33cm,XS=33cm >> S=33cm >> M=33cm >> L=34cm >> XL=34cm >> 2XL=35cm >> 3XL=96cm >> 65cm=99cm >> 68cm=104cm >> 73cm=106cm >> 75cm=111cm,オリジナルス,"10,670",メンズ >> ウェア・服 >> ボトムス >> ジャージ >> オリジナルス >> ファイヤーバード >> アディカラー クラシック >> アディカラー クラシックス ファイヤーバード トラックパンツ（ジャージ）,"['https://shop.adidas.jp/photo/IJ/IJ7055/s-IJ7055-on_model-standard_view-EC9MYtVM5C.jpg', 'https://shop.adidas.jp/photo/IJ/IJ7056/s-IJ7056-on_model-standard_view-B18UWnAWd2.jpg', 'https://shop.adidas.jp/photo/IM/IM9471/s-IM9471-73-w72dqcx16I.jpg', 'https://shop.adidas.jp/photo/IM/IM9477/s-IM9477-on_model-standard_view-6l9LqI5Eq5.jpg', 'https://shop.adidas.jp/photo/IN/IN4678/s-IN4678-on_model-standard_view-QjOTLBkw1T.jpg', 'https://shop.adidas.jp/photo/IN/IN4679/s-IN4679-on_model-standard_view-VkBoakPnvH.jpg', 'https://shop.adidas.jp/photo/IR/IR9894/s-IR9894-on_model-standard_view-fpajpFyPah.jpg', 'https://shop.adidas.jp/photo/IU/IU0768/s-IU0768-72-7EcrHlk7PX.jpg']",XS >> S >> M >> L >> XL >> 2XL >> 3XL,小さめ >> 適切 >> 大きめ,,リサイクル&再生可能素材で作られた、カラーバリエーション豊富なパンツ。,クラシックなトラックパンツが、アディカラーコレクションに。ワードローブに欠かせない、お馴染みのアイコニックなファイヤーバードが、今季はモダンなカッティングと新鮮な色使いで登場。アディダスのDNAを受け継ぐスリーストライプスを脚の両サイドに、トレフォイルロゴ刺しゅうを片方のサイドにあしらい、伸縮性を持たせたウエストには、フィット感を調節できるドローコードを装備。大切な小物はジップポケットにしまって、一日をスタートさせよう。 リサイクル素材と再生可能素材をブレンドしたものを70%以上使用したウェア。カーボンフットプリントを認識する： 製品のカーボンフットプリントの算定方法はライフサイクルの全ステージを考慮しており、アディダスのプロトタイプのサイズに基づいています。原料抽出から、加工、生産と製品組立、包装、輸送、使用、製品寿命に至るまでのカーボンフットプリント（CO2e）を算定しました。これは国際規格「ISO 14067」に基づいています。製品カーボンフットプリント総量の内訳とその算定方法を確認するには、下記のリンクをコピーしてお使いのブラウザで検索してください。https://www.adidas.com/go/campaign/carbon-footprint,"ドローコードが付いた伸縮性のウエスト >> ポリエステル100％（トリコット） >> 両サイドにジップポケット >> 商品番号：IM9471 >> 色：ナイトインディゴ >> 生産国：Cambodia,Pakistan",3.9,18,83%,3.3 / 5,3.8 / 5,4 / 5,4 / 5,"date=2024年4月14日 ; rating=1 / 5 ; title=返品希望 ; description= サイズガイドに従ったが大き過ぎる丈も長く、誰かが着たのか擦り傷のようなモノであった。早急に返品希望。ワンサイズしたのエルで新品の取り替えも検討します。
 ; reviewer_id=Toshi  >> date=2024年2月22日 ; rating=1 / 5 ; title=ワンダーホワイトは透けます ; description= スポーツ用のつもりでワンダーホワイトを購入しましたが下着が透けるので使えませんでした。ウエスト同サイズの他のトラックパンツよりも丈が長く引きずり易くまた両サイドのジッパーがカチャカチャ床や地面に当たります。近隣店舗に置いてあるタイミングで実物を見れなかったので通販だけで買いましたが失敗しました。
 ; reviewer_id=messiah  >> date=2024年4月10日 ; rating=5 / 5 ; title=デザインも色合いも気に入ってます ; description= デザイン、着心地も良いので普段着にも運動でも良いです。これで２色目です。身長170,体重70kg上L,下Mで良い感じです。ゆったり着たい人は、ワンサイズ上が良いかもしれません。
 ; reviewer_id=Noir  >> date=2024年4月26日 ; rating=5 / 5 ; title=程よく緩く ; description= 173cm65cmでMサイズ購入。ウエストはSサイズでも履ける。丈感はやや長め。Lサイズだと（返品済）ウエストを暇で絞らないと緩すぎる。
 ; reviewer_id=bon052  >> date=2024年3月15日 ; rating=4 / 5 ; title=軽い ; description= 着心地は普通にいいです。真冬は寒いかもしれませんがこれからの季節良さげです。カラーが写真だとネイビー系が二種類あるので分かりにくかった。
 ; reviewer_id=kiita3  >> date=2024年4月29日 ; rating=5 / 5 ; title=明るいオレンジ色に惹かれて購入しました。 ; description= シンプルなコーデにMIXしようと購入しましたが、意外にも柄物とも相性が良く楽しめます。160cm48kgSサイズでフィット感はちょうど良い感じでした。
 ; reviewer_id=mame  >> date=2024年5月11日 ; rating=4 / 5 ; title=オススメ商品 ; description= メンズという事だけど女子が来てもキレイに着られると思います。色合いもちょっと派手目ですが、全然スポーツカジュアルとしてもオススメです。
 ; reviewer_id=sarah  >> date=2024年5月8日 ; rating=3 / 5 ; title=デザイン性のあるボトム ; description= 最近adidasはファッション性を強化しておりボトムも昔に比べて丈が長い商品が多い。スポーツで使用するならオススメしません
 ; reviewer_id=juri  >> date=2023年10月20日 ; rating=3 / 5 ; title=少し股下が長いです ; description= 到着後試着、ウエストが84なのでXLを注文して、正解でした。ただ、股下が長く、床に着きそうですが、その他で不満は有りません。
 ; reviewer_id=uesama  >> date=2024年4月10日 ; rating=5 / 5 ; title=デザインとカラーが気に入った ; description= デザインとカラーがとても良いです。レディースよりメンズの方がお気に入りが多いのでいつもメンズのSかXSにしています。
 ; reviewer_id=kiyo39 ",ウェア・服 >> ボトムス >> ジャージ >> パンツ >> オリジナルス >> ファイヤーバード >> アディカラー >> クラシックス >> アディカラー クラシック >> リサイクル素材と再生可能素材 >> FWE47
